Time,Time Code,Country ..me,Country Code,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]"
2010,YR2010,Equatorial Guinea,GNQ,55.622
2010,YR2010,Eritrea,ERI,62.193
2010,YR2010,Estonia,EST,75.42926829
2010,YR2010,Eswatini,SWZ,46.601
2010,YR2010,Ethiopia,ETH,61.627
2010,YR2010,Faroe Islands,FRO,80.58780488
2010,YR2010,Fiji,FJI,66.655
2010,YR2010,Finland,FIN,79.87073171
2010,YR2010,France,FRA,81.66341463
2010,YR2010,French Polynesia,PYF,75.611
2010,YR2010,Gabon,GAB,61.4
2010,YR2010,"Gambia, The",GMB,59.637
2010,YR2010,Georgia,GEO,71.46
2010,YR2010,Germany,DEU,79.98780488
2010,YR2010,Gha..,GHA,61.03
2010,YR2010,Gibraltar,GIB,..
2010,YR2010,Greece,GRC,80.38780488
2010,YR2010,Greenland,GRL,70.85707317
2010,YR2010,Gre..da,GRD,72.867
2010,YR2010,Guam,GUM,77.941
2010,YR2010,Guatemala,GTM,71.481
2010,YR2010,Guinea,GIN,56.861
2010,YR2010,Guinea-Bissau,GNB,54.628
2010,YR2010,Guya..,GUY,68.059
2010,YR2010,Haiti,HTI,60.511
2010,YR2010,Honduras,HND,73.317
2010,YR2010,"Hong Kong SAR, Chi..",HKG,82.97804878
2010,YR2010,Hungary,HUN,74.20731707
2010,YR2010,Iceland,ISL,81.89756098
2010,YR2010,India,IND,66.693
2010,YR2010,Indonesia,IDN,69.205
2010,YR2010,"Iran, Islamic Rep.",IRN,73.905
2010,YR2010,Iraq,IRQ,68.567
2010,YR2010,Ireland,IRL,80.74390244
2010,YR2010,Isle of Man,IMN,..
2010,YR2010,Israel,ISR,81.60243902
2010,YR2010,Italy,ITA,82.03658537
2010,YR2010,Jamaica,JAM,74.038
2010,YR2010,Japan,JPN,82.84268293
2010,YR2010,Jordan,JOR,73.428
2010,YR2010,Kazakhstan,KAZ,68.29536585
2010,YR2010,Kenya,KEN,60.959
2010,YR2010,Kiribati,KIR,65.769
2010,YR2010,"Korea, Dem. People’s Rep.",PRK,69.571
2010,YR2010,"Korea, Rep.",KOR,80.11707317
2010,YR2010,Kosovo,XKX,69.9
2010,YR2010,Kuwait,KWT,74.358
2010,YR2010,Kyrgyz Republic,KGZ,69.3
2010,YR2010,Lao PDR,LAO,64.306
2010,YR2010,Latvia,LVA,73.48292683
2010,YR2010,Lebanon,LBN,78.36
2010,YR2010,Lesotho,LSO,45.1
2010,YR2010,Liberia,LBR,59.6
2010,YR2010,Libya,LBY,72.044
2010,YR2010,Liechtenstein,LIE,81.84146341
2010,YR2010,Lithuania,LTU,73.26829268
2010,YR2010,Luxembourg,LUX,80.63170732
2010,YR2010,"Macao SAR, Chi..",MAC,82.704
2010,YR2010,Madagascar,MDG,63.388
2010,YR2010,Malawi,MWI,55.564
2010,YR2010,Malaysia,MYS,74.493
2010,YR2010,Maldives,MDV,75.905
2010,YR2010,Mali,MLI,55.251
2010,YR2010,Malta,MLT,81.39756098
2010,YR2010,Marshall Islands,MHL,..
2010,YR2010,Mauritania,MRT,62.527
2010,YR2010,Mauritius,MUS,72.96731707
2010,YR2010,Mexico,MEX,75.065
2010,YR2010,"Micronesia, Fed. Sts.",FSM,66.471
2010,YR2010,Moldova,MDA,69.616
2010,YR2010,Mo..co,MCO,..
2010,YR2010,Mongolia,MNG,67.38
2010,YR2010,Montenegro,MNE,75.151
2010,YR2010,Morocco,MAR,74.382
2010,YR2010,Mozambique,MOZ,52.31
2010,YR2010,Myanmar,MMR,63.525
2010,YR2010,..mibia,..M,56.665
2010,YR2010,..uru,NRU,..
2010,YR2010,Nepal,NPL,67.611
2010,YR2010,Netherlands,NLD,80.70243902
2010,YR2010,New Caledonia,NCL,77.25912213
2010,YR2010,New Zealand,NZL,80.70243902
2010,YR2010,Nicaragua,NIC,72.428
2010,YR2010,Niger,NER,57.333
2010,YR2010,Nigeria,NGA,50.896
2010,YR2010,North Macedonia,MKD,74.662
2010,YR2010,Northern Maria.. Islands,MNP,..
2010,YR2010,Norway,NOR,80.99756098
2010,YR2010,Oman,OMN,75.682
2010,YR2010,Pakistan,PAK,65.264
2010,YR2010,Palau,PLW,..
2010,YR2010,Pa..ma,PAN,76.792
2010,YR2010,Papua New Guinea,PNG,62.029
2010,YR2010,Paraguay,PRY,72.653
2010,YR2010,Peru,PER,74.41
2010,YR2010,Philippines,PHL,69.823
2010,YR2010,Poland,POL,76.24634146
2010,YR2010,Portugal,PRT,79.02682927
2010,YR2010,Puerto Rico,PRI,78.41909756
2010,YR2010,Qatar,QAT,79.108
2010,YR2010,Romania,ROU,73.45853659
2010,YR2010,Russian Federation,RUS,68.84121951
2010,YR2010,Rwanda,RWA,63.433
2010,YR2010,Samoa,WSM,71.663
2010,YR2010,San Marino,SMR,..
2010,YR2010,Sao Tome and Principe,STP,67.43
2010,YR2010,Saudi Arabia,SAU,73.917
2010,YR2010,Senegal,SEN,64.284
2010,YR2010,Serbia,SRB,74.33658537
2010,YR2010,Seychelles,SYC,73.19756098
2010,YR2010,Sierra Leone,SLE,49.382
2010,YR2010,Singapore,SGP,81.54146341
2010,YR2010,Sint Maarten (Dutch part),SXM,..
2010,YR2010,Slovak Republic,SVK,75.11219512
2010,YR2010,Slovenia,SVN,79.42195122
2010,YR2010,Solomon Islands,SLB,70.674
2010,YR2010,Somalia,SOM,53.99
2010,YR2010,South Africa,ZAF,57.669
2010,YR2010,South Sudan,SSD,54.8
2010,YR2010,Spain,ESP,81.62682927
2010,YR2010,Sri Lanka,LKA,75.439
2010,YR2010,St. Kitts and Nevis,K..,..
2010,YR2010,St. Lucia,LCA,74.852
2010,YR2010,St. Martin (French part),MAF,78.72195122
2010,YR2010,St. Vincent and the Gre..dines,VCT,71.776
2010,YR2010,Sudan,SDN,62.764
2010,YR2010,Suri..me,SUR,70.465
2010,YR2010,Sweden,SWE,81.45121951
2010,YR2010,Switzerland,CHE,82.24634146
2010,YR2010,Syrian Arab Republic,SYR,72.108
2010,YR2010,Tajikistan,TJK,68.736
2010,YR2010,Tanzania,TZA,58.584
2010,YR2010,Thailand,THA,74.184
2010,YR2010,Timor-Leste,TLS,67.186
2010,YR2010,Togo,TGO,57.468
2010,YR2010,Tonga,TON,70.059
2010,YR2010,Trinidad and Tobago,TTO,71.946
2010,YR2010,Tunisia,TUN,75.041
2010,YR2010,Turkey,TUR,74.507
2010,YR2010,Turkmenistan,TKM,66.657
2010,YR2010,Turks and Caicos Islands,TCA,..
2010,YR2010,Tuvalu,TUV,..
2010,YR2010,Uganda,UGA,57.099
2010,YR2010,Ukraine,UKR,70.26536585
2010,YR2010,United Arab Emirates,ARE,76.332
2010,YR2010,United Kingdom,GBR,80.40243902
2010,YR2010,United States,USA,78.54146341
2010,YR2010,Uruguay,URY,76.75
2010,YR2010,Uzbekistan,UZB,69.672
2010,YR2010,Vanuatu,VUT,69.123
2010,YR2010,"Venezuela, RB",VEN,73.134
2010,YR2010,Viet..m,VNM,74.837
2010,YR2010,Virgin Islands (U.S.),VIR,77.96585366
2010,YR2010,West Bank and Gaza,PSE,72.788
2010,YR2010,"Yemen, Rep.",YEM,65.549
2010,YR2010,Zambia,ZMB,55.655
2010,YR2010,Zimbabwe,ZWE,50.64
2010,YR2010,Arab World,ARB,70.34991623
2010,YR2010,Caribbean small states,CSS,72.67939477
2010,YR2010,Central Europe and the Baltics,CEB,75.29396578
2010,YR2010,Early-demographic dividend,EAR,68.05645765
2010,YR2010,East Asia & Pacific,EAS,74.0129969
2010,YR2010,East Asia & Pacific (excluding high income),EAP,73.06626441
2010,YR2010,East Asia & Pacific (IDA & IBRD countries),TEA,73.1104644
2010,YR2010,Euro area,EMU,80.74678098
2010,YR2010,Europe & Central Asia,ECS,75.93569741
2010,YR2010,Europe & Central Asia (excluding high income),ECA,70.78469417
2010,YR2010,Europe & Central Asia (IDA & IBRD countries),TEC,71.31112807
2010,YR2010,European Union,EUU,79.62942606
2010,YR2010,Fragile and conflict affected situations,FCS,58.78896344
2010,YR2010,Heavily indebted poor countries (HIPC),HPC,58.85894741
2010,YR2010,High income,HIC,79.81667216
2010,YR2010,IBRD only,IBD,71.16432299
2010,YR2010,IDA & IBRD total,IBT,68.76790563
2010,YR2010,IDA blend,IDB,59.33663346
2010,YR2010,IDA only,IDX,61.90857468
2010,YR2010,IDA total,IDA,61.04170255
2010,YR2010,Late-demographic dividend,LTE,73.9808561
2010,YR2010,Latin America & Caribbean,LCN,74.0956072
2010,YR2010,Latin America & Caribbean (excluding high income),LAC,73.8925089
2010,YR2010,Latin America & the Caribbean (IDA & IBRD countries),TLA,73.98172967
2010,YR2010,Least developed countries: UN classification,LDC,61.3889337
2010,YR2010,Low & middle income,LMY,68.69724753
2010,YR2010,Low income,LIC,59.96218836
2010,YR2010,Lower middle income,LMC,66.09463367
2010,YR2010,Middle East & North Africa,MEA,72.53918335
2010,YR2010,Middle East & North Africa (excluding high income),M..,72.01470088
2010,YR2010,Middle East & North Africa (IDA & IBRD countries),TMN,72.00580146
2010,YR2010,Middle income,MIC,69.66927326
2010,YR2010,North America,..C,78.80945636
2010,YR2010,Not classified,INX,..
2010,YR2010,OECD members,OED,79.28588117
2010,YR2010,Other small states,OSS,64.30884935
2010,YR2010,Pacific island small states,PSS,68.48525042
2010,YR2010,Post-demographic dividend,PST,79.68608316
2010,YR2010,Pre-demographic dividend,PRE,56.59345621
2010,YR2010,Small states,SST,66.20120247
2010,YR2010,South Asia,SAS,66.84876853
2010,YR2010,South Asia (IDA & IBRD),TSA,66.84876853
2010,YR2010,Sub-Saharan Africa,SSF,56.72547004
2010,YR2010,Sub-Saharan Africa (excluding high income),SSA,56.72376831
2010,YR2010,Sub-Saharan Africa (IDA & IBRD countries),TSS,56.72547004
2010,YR2010,Upper middle income,UMC,73.51457024
2010,YR2010,World,WLD,70.55611913
2011,YR2011,Afghanistan,AFG,61.553
2011,YR2011,Albania,ALB,76.914
2011,YR2011,Algeria,DZA,75.199
2011,YR2011,American Samoa,ASM,..
2011,YR2011,Andorra,AND,..
2011,YR2011,Angola,AGO,56.33
2011,YR2011,Antigua and Barbuda,ATG,75.956
2011,YR2011,Argenti..,ARG,75.439
2011,YR2011,Armenia,ARM,73.572
2011,YR2011,Aruba,ABW,75.158
2011,YR2011,Australia,AUS,81.89512195
2011,YR2011,Austria,AUT,80.98292683
2011,YR2011,Azerbaijan,AZE,71.234
2011,YR2011,"Bahamas, The",BHS,72.263
2011,YR2011,Bahrain,BHR,76.2
2011,YR2011,Bangladesh,BGD,70.256
2011,YR2011,Barbados,BRB,78.456
2011,YR2011,Belarus,BLR,70.55365854
2011,YR2011,Belgium,BEL,80.58536585
2011,YR2011,Belize,BLZ,72.57
2011,YR2011,Benin,BEN,59.59
2011,YR2011,Bermuda,BMU,81.15268293
2011,YR2011,Bhutan,BTN,68.84
2011,YR2011,Bolivia,BOL,68.521
2011,YR2011,Bosnia and Herzegovi..,BIH,76.219
2011,YR2011,Botswa..,BWA,61.91
2011,YR2011,Brazil,BRA,73.921
2011,YR2011,British Virgin Islands,VGB,..
2011,YR2011,Brunei Darussalam,BRN,74.852
2011,YR2011,Bulgaria,BGR,74.16341463
2011,YR2011,Burki.. Faso,BFA,57.761
2011,YR2011,Burundi,BDI,57.925
2011,YR2011,Cabo Verde,CPV,71.243
2011,YR2011,Cambodia,KHM,67.043
2011,YR2011,Cameroon,CMR,55.581
2011,YR2011,Ca..da,CAN,81.44878049
2011,YR2011,Cayman Islands,CYM,..
2011,YR2011,Central African Republic,CAF,47.95
2011,YR2011,Chad,TCD,51.424
2011,YR2011,Channel Islands,CHI,81.688
2011,YR2011,Chile,CHL,78.986
2011,YR2011,Chi..,CHN,74.708
2011,YR2011,Colombia,COL,75.655
2011,YR2011,Comoros,COM,62.24
2011,YR2011,"Congo, Dem. Rep.",COD,57.427
2011,YR2011,"Congo, Rep.",COG,60.785
2011,YR2011,Costa Rica,CRI,78.919
2011,YR2011,Cote d'Ivoire,CIV,53.62
2011,YR2011,Croatia,HRV,76.77560976
2011,YR2011,Cuba,CUB,78.4
2011,YR2011,Curacao,CUW,77.47317073
2011,YR2011,Cyprus,CYP,79.621
2011,YR2011,Czech Republic,CZE,77.87317073
2011,YR2011,Denmark,DNK,79.8
2011,YR2011,Djibouti,DJI,60.667
2011,YR2011,Dominica,DMA,..
2011,YR2011,Dominican Republic,DOM,72.284
2011,YR2011,Ecuador,ECU,75.289
2011,YR2011,"Egypt, Arab Rep.",EGY,70.543
2011,YR2011,El Salvador,SLV,71.449
2011,YR2011,Equatorial Guinea,GNQ,55.945
2011,YR2011,Eritrea,ERI,62.732
2011,YR2011,Estonia,EST,76.22926829
2011,YR2011,Eswatini,SWZ,48.141
2011,YR2011,Ethiopia,ETH,62.505
2011,YR2011,Faroe Islands,FRO,80.83902439
2011,YR2011,Fiji,FJI,66.759
2011,YR2011,Finland,FIN,80.47073171
2011,YR2011,France,FRA,82.11463415
2011,YR2011,French Polynesia,PYF,75.844
2011,YR2011,Gabon,GAB,62.168
2011,YR2011,"Gambia, The",GMB,59.917
2011,YR2011,Georgia,GEO,71.773
2011,YR2011,Germany,DEU,80.43658537
2011,YR2011,Gha..,GHA,61.381
2011,YR2011,Gibraltar,GIB,..
2011,YR2011,Greece,GRC,80.73170732
2011,YR2011,Greenland,GRL,71.06243902
2011,YR2011,Gre..da,GRD,72.768
2011,YR2011,Guam,GUM,78.173
2011,YR2011,Guatemala,GTM,71.861
2011,YR2011,Guinea,GIN,57.387
2011,YR2011,Guinea-Bissau,GNB,55.144
2011,YR2011,Guya..,GUY,68.321
2011,YR2011,Haiti,HTI,60.879
2011,YR2011,Honduras,HND,73.569
2011,YR2011,"Hong Kong SAR, Chi..",HKG,83.42195122
2011,YR2011,Hungary,HUN,74.85853659
2011,YR2011,Iceland,ISL,82.35853659
2011,YR2011,India,IND,67.13
2011,YR2011,Indonesia,IDN,69.542
2011,YR2011,"Iran, Islamic Rep.",IRN,74.352
2011,YR2011,Iraq,IRQ,68.848
2011,YR2011,Ireland,IRL,80.74634146
2011,YR2011,Isle of Man,IMN,..
2011,YR2011,Israel,ISR,81.65609756
2011,YR2011,Italy,ITA,82.18780488
2011,YR2011,Jamaica,JAM,74.012
2011,YR2011,Japan,JPN,82.59121951
2011,YR2011,Jordan,JOR,73.581
2011,YR2011,Kazakhstan,KAZ,68.98
2011,YR2011,Kenya,KEN,61.851
2011,YR2011,Kiribati,KIR,66.072
2011,YR2011,"Korea, Dem. People’s Rep.",PRK,70.012
2011,YR2011,"Korea, Rep.",KOR,80.56829268
2011,YR2011,Kosovo,XKX,70.14878049
2011,YR2011,Kuwait,KWT,74.55
2011,YR2011,Kyrgyz Republic,KGZ,69.60243902
2011,YR2011,Lao PDR,LAO,64.797
2011,YR2011,Latvia,LVA,73.57560976
2011,YR2011,Lebanon,LBN,78.507
2011,YR2011,Lesotho,LSO,46.207
2011,YR2011,Liberia,LBR,60.146
2011,YR2011,Libya,LBY,71.956
2011,YR2011,Liechtenstein,LIE,81.79268293
2011,YR2011,Lithuania,LTU,73.56341463
2011,YR2011,Luxembourg,LUX,80.98780488
2011,YR2011,"Macao SAR, Chi..",MAC,82.938
2011,YR2011,Madagascar,MDG,63.836
2011,YR2011,Malawi,MWI,57.161
2011,YR2011,Malaysia,MYS,74.683
2011,YR2011,Maldives,MDV,76.293
2011,YR2011,Mali,MLI,55.701
2011,YR2011,Malta,MLT,80.74634146
2011,YR2011,Marshall Islands,MHL,..
2011,YR2011,Mauritania,MRT,62.799
2011,YR2011,Mauritius,MUS,73.26682927
2011,YR2011,Mexico,MEX,75.011
2011,YR2011,"Micronesia, Fed. Sts.",FSM,66.646
2011,YR2011,Moldova,MDA,70.119
2011,YR2011,Mo..co,MCO,..
2011,YR2011,Mongolia,MNG,67.818
2011,YR2011,Montenegro,MNE,75.505
2011,YR2011,Morocco,MAR,74.696
2011,YR2011,Mozambique,MOZ,53.043
2011,YR2011,Myanmar,MMR,63.983
2011,YR2011,..mibia,..M,58.085
2011,YR2011,..uru,NRU,..
2011,YR2011,Nepal,NPL,68.028
2011,YR2011,Netherlands,NLD,81.20487805
2011,YR2011,New Caledonia,NCL,76.64683538
2011,YR2011,New Zealand,NZL,80.90487805
2011,YR2011,Nicaragua,NIC,72.692
2011,YR2011,Niger,NER,58.081
2011,YR2011,Nigeria,NGA,51.346
2011,YR2011,North Macedonia,MKD,74.846
2011,YR2011,Northern Maria.. Islands,MNP,..
2011,YR2011,Norway,NOR,81.29512195
2011,YR2011,Oman,OMN,75.916
2011,YR2011,Pakistan,PAK,65.562
2011,YR2011,Palau,PLW,..
2011,YR2011,Pa..ma,PAN,76.989
2011,YR2011,Papua New Guinea,PNG,62.316
2011,YR2011,Paraguay,PRY,72.86
2011,YR2011,Peru,PER,74.697
2011,YR2011,Philippines,PHL,69.984
2011,YR2011,Poland,POL,76.69512195
2011,YR2011,Portugal,PRT,80.47073171
2011,YR2011,Puerto Rico,PRI,78.64065854
2011,YR2011,Qatar,QAT,79.26
2011,YR2011,Romania,ROU,74.4097561
2011,YR2011,Russian Federation,RUS,69.68390244
2011,YR2011,Rwanda,RWA,64.523
2011,YR2011,Samoa,WSM,71.906
2011,YR2011,San Marino,SMR,..
2011,YR2011,Sao Tome and Principe,STP,67.885
2011,YR2011,Saudi Arabia,SAU,74.089
2011,YR2011,Senegal,SEN,64.898
2011,YR2011,Serbia,SRB,74.53658537
2011,YR2011,Seychelles,SYC,72.72439024
2011,YR2011,Sierra Leone,SLE,50.234
2011,YR2011,Singapore,SGP,81.74390244
2011,YR2011,Sint Maarten (Dutch part),SXM,..
2011,YR2011,Slovak Republic,SVK,75.95853659
2011,YR2011,Slovenia,SVN,79.97073171
2011,YR2011,Solomon Islands,SLB,70.985
2011,YR2011,Somalia,SOM,54.342
2011,YR2011,South Africa,ZAF,58.895
2011,YR2011,South Sudan,SSD,55.325
2011,YR2011,Spain,ESP,82.47560976
2011,YR2011,Sri Lanka,LKA,75.614
2011,YR2011,St. Kitts and Nevis,K..,..
2011,YR2011,St. Lucia,LCA,74.993
2011,YR2011,St. Martin (French part),MAF,78.87073171
2011,YR2011,St. Vincent and the Gre..dines,VCT,71.827
2011,YR2011,Sudan,SDN,63.171
2011,YR2011,Suri..me,SUR,70.676
2011,YR2011,Sweden,SWE,81.80243902
2011,YR2011,Switzerland,CHE,82.69512195
2011,YR2011,Syrian Arab Republic,SYR,71.27
2011,YR2011,Tajikistan,TJK,69.055
2011,YR2011,Tanzania,TZA,59.525
2011,YR2011,Thailand,THA,74.593
2011,YR2011,Timor-Leste,TLS,67.477
2011,YR2011,Togo,TGO,58.092
2011,YR2011,Tonga,TON,70.148
2011,YR2011,Trinidad and Tobago,TTO,72.17
2011,YR2011,Tunisia,TUN,75.206
2011,YR2011,Turkey,TUR,74.944
2011,YR2011,Turkmenistan,TKM,66.928
2011,YR2011,Turks and Caicos Islands,TCA,..
2011,YR2011,Tuvalu,TUV,..
2011,YR2011,Uganda,UGA,58.087
2011,YR2011,Ukraine,UKR,70.80926829
2011,YR2011,United Arab Emirates,ARE,76.521
2011,YR2011,United Kingdom,GBR,80.95121951
2011,YR2011,United States,USA,78.64146341
2011,YR2011,Uruguay,URY,76.882
2011,YR2011,Uzbekistan,UZB,69.91
2011,YR2011,Vanuatu,VUT,69.272
2011,YR2011,"Venezuela, RB",VEN,73.11
2011,YR2011,Viet..m,VNM,74.904
2011,YR2011,Virgin Islands (U.S.),VIR,78.41707317
2011,YR2011,West Bank and Gaza,PSE,72.915
2011,YR2011,"Yemen, Rep.",YEM,65.768
2011,YR2011,Zambia,ZMB,57.126
2011,YR2011,Zimbabwe,ZWE,52.896
2011,YR2011,Arab World,ARB,70.5287748
2011,YR2011,Caribbean small states,CSS,72.79529831
2011,YR2011,Central Europe and the Baltics,CEB,75.88847488
2011,YR2011,Early-demographic dividend,EAR,68.4394018
2011,YR2011,East Asia & Pacific,EAS,74.26595012
2011,YR2011,East Asia & Pacific (excluding high income),EAP,73.35512026
2011,YR2011,East Asia & Pacific (IDA & IBRD countries),TEA,73.39730747
2011,YR2011,Euro area,EMU,81.23282485
2011,YR2011,Europe & Central Asia,ECS,76.45979131
2011,YR2011,Europe & Central Asia (excluding high income),ECA,71.37844752
2011,YR2011,Europe & Central Asia (IDA & IBRD countries),TEC,71.88700686
2011,YR2011,European Union,EUU,80.13777288
2011,YR2011,Fragile and conflict affected situations,FCS,59.18073262
2011,YR2011,Heavily indebted poor countries (HIPC),HPC,59.52887102
2011,YR2011,High income,HIC,80.05797372
2011,YR2011,IBRD only,IBD,71.51371275
2011,YR2011,IDA & IBRD total,IBT,69.12786279
2011,YR2011,IDA blend,IDB,59.79092489
2011,YR2011,IDA only,IDX,62.42199943
2011,YR2011,IDA total,IDA,61.53402693
2011,YR2011,Late-demographic dividend,LTE,74.31818165
2011,YR2011,Latin America & Caribbean,LCN,74.28141034
2011,YR2011,Latin America & Caribbean (excluding high income),LAC,74.0785194
2011,YR2011,Latin America & the Caribbean (IDA & IBRD countries),TLA,74.17127102
2011,YR2011,Least developed countries: UN classification,LDC,61.96742512
2011,YR2011,Low & middle income,LMY,69.05762811
2011,YR2011,Low income,LIC,60.53434141
2011,YR2011,Lower middle income,LMC,66.48522132
2011,YR2011,Middle East & North Africa,MEA,72.73749387
2011,YR2011,Middle East & North Africa (excluding high income),M..,72.21086861
2011,YR2011,Middle East & North Africa (IDA & IBRD countries),TMN,72.20270536
2011,YR2011,Middle income,MIC,70.01917657
2011,YR2011,North America,..C,78.92056171
2011,YR2011,Not classified,INX,..
2011,YR2011,OECD members,OED,79.51783833
2011,YR2011,Other small states,OSS,65.02064195
2011,YR2011,Pacific island small states,PSS,68.68299373
2011,YR2011,Post-demographic dividend,PST,79.95285422
2011,YR2011,Pre-demographic dividend,PRE,57.2241555
2011,YR2011,Small states,SST,66.74566783
2011,YR2011,South Asia,SAS,67.25831784
2011,YR2011,South Asia (IDA & IBRD),TSA,67.25831784
2011,YR2011,Sub-Saharan Africa,SSF,57.45600255
2011,YR2011,Sub-Saharan Africa (excluding high income),SSA,57.45450742
2011,YR2011,Sub-Saharan Africa (IDA & IBRD countries),TSS,57.45600255
2011,YR2011,Upper middle income,UMC,73.85121986
2011,YR2011,World,WLD,70.88407764
2012,YR2012,Afghanistan,AFG,62.054
2012,YR2012,Albania,ALB,77.252
2012,YR2012,Algeria,DZA,75.436
2012,YR2012,American Samoa,ASM,..
2012,YR2012,Andorra,AND,..
2012,YR2012,Angola,AGO,57.236
2012,YR2012,Antigua and Barbuda,ATG,76.087
2012,YR2012,Argenti..,ARG,75.598
2012,YR2012,Armenia,ARM,73.82
2012,YR2012,Aruba,ABW,75.299
2012,YR2012,Australia,AUS,82.04634146
2012,YR2012,Austria,AUT,80.93658537
2012,YR2012,Azerbaijan,AZE,71.506
2012,YR2012,"Bahamas, The",BHS,72.424
2012,YR2012,Bahrain,BHR,76.342
2012,YR2012,Bangladesh,BGD,70.606
2012,YR2012,Barbados,BRB,78.547
2012,YR2012,Belarus,BLR,71.96585366
2012,YR2012,Belgium,BEL,80.38536585
2012,YR2012,Belize,BLZ,73.044
2012,YR2012,Benin,BEN,59.842
2012,YR2012,Bermuda,BMU,81.67780488
2012,YR2012,Bhutan,BTN,69.263
2012,YR2012,Bolivia,BOL,69.01
2012,YR2012,Bosnia and Herzegovi..,BIH,76.401
2012,YR2012,Botswa..,BWA,63.511
2012,YR2012,Brazil,BRA,74.209
2012,YR2012,British Virgin Islands,VGB,..
2012,YR2012,Brunei Darussalam,BRN,74.962
2012,YR2012,Bulgaria,BGR,74.31463415
2012,YR2012,Burki.. Faso,BFA,58.374
2012,YR2012,Burundi,BDI,58.568
2012,YR2012,Cabo Verde,CPV,71.445
2012,YR2012,Cambodia,KHM,67.48
2012,YR2012,Cameroon,CMR,56.073
2012,YR2012,Ca..da,CAN,81.64878049
2012,YR2012,Cayman Islands,CYM,..
2012,YR2012,Central African Republic,CAF,48.638
2012,YR2012,Chad,TCD,51.928
2012,YR2012,Channel Islands,CHI,81.883
2012,YR2012,Chile,CHL,79.176
2012,YR2012,Chi..,CHN,75.013
2012,YR2012,Colombia,COL,75.882
2012,YR2012,Comoros,COM,62.595
2012,YR2012,"Congo, Dem. Rep.",COD,57.914
2012,YR2012,"Congo, Rep.",COG,61.423
2012,YR2012,Costa Rica,CRI,79.074
2012,YR2012,Cote d'Ivoire,CIV,54.271
2012,YR2012,Croatia,HRV,76.92439024
2012,YR2012,Cuba,CUB,78.446
2012,YR2012,Curacao,CUW,77.52439024
2012,YR2012,Cyprus,CYP,79.812
2012,YR2012,Czech Republic,CZE,78.07560976
2012,YR2012,Denmark,DNK,80.05121951
2012,YR2012,Djibouti,DJI,61.395
2012,YR2012,Dominica,DMA,..
2012,YR2012,Dominican Republic,DOM,72.523
2012,YR2012,Ecuador,ECU,75.495
2012,YR2012,"Egypt, Arab Rep.",EGY,70.736
2012,YR2012,El Salvador,SLV,71.692
2012,YR2012,Equatorial Guinea,GNQ,56.288
2012,YR2012,Eritrea,ERI,63.238
2012,YR2012,Estonia,EST,76.32682927
2012,YR2012,Eswatini,SWZ,49.862
2012,YR2012,Ethiopia,ETH,63.281
2012,YR2012,Faroe Islands,FRO,81.0902439
2012,YR2012,Fiji,FJI,66.859
2012,YR2012,Finland,FIN,80.62682927
2012,YR2012,France,FRA,81.96829268
2012,YR2012,French Polynesia,PYF,76.074
2012,YR2012,Gabon,GAB,62.924
2012,YR2012,"Gambia, The",GMB,60.178
2012,YR2012,Georgia,GEO,72.097
2012,YR2012,Germany,DEU,80.53902439
2012,YR2012,Gha..,GHA,61.72
2012,YR2012,Gibraltar,GIB,..
2012,YR2012,Greece,GRC,80.63414634
2012,YR2012,Greenland,GRL,71.29902439
2012,YR2012,Gre..da,GRD,72.669
2012,YR2012,Guam,GUM,78.408
2012,YR2012,Guatemala,GTM,72.236
2012,YR2012,Guinea,GIN,57.905
2012,YR2012,Guinea-Bissau,GNB,55.645
2012,YR2012,Guya..,GUY,68.575
2012,YR2012,Haiti,HTI,61.26
2012,YR2012,Honduras,HND,73.814
2012,YR2012,"Hong Kong SAR, Chi..",HKG,83.4804878
2012,YR2012,Hungary,HUN,75.06341463
2012,YR2012,Iceland,ISL,82.91707317
2012,YR2012,India,IND,67.545
2012,YR2012,Indonesia,IDN,69.866
2012,YR2012,"Iran, Islamic Rep.",IRN,74.776
2012,YR2012,Iraq,IRQ,69.148
2012,YR2012,Ireland,IRL,80.84634146
2012,YR2012,Isle of Man,IMN,..
2012,YR2012,Israel,ISR,81.70487805
2012,YR2012,Italy,ITA,82.23902439
2012,YR2012,Jamaica,JAM,74.001
2012,YR2012,Japan,JPN,83.09609756
2012,YR2012,Jordan,JOR,73.722
2012,YR2012,Kazakhstan,KAZ,69.61
2012,YR2012,Kenya,KEN,62.659
2012,YR2012,Kiribati,KIR,66.381
2012,YR2012,"Korea, Dem. People’s Rep.",PRK,70.454
2012,YR2012,"Korea, Rep.",KOR,80.8195122
2012,YR2012,Kosovo,XKX,70.49756098
2012,YR2012,Kuwait,KWT,74.728
2012,YR2012,Kyrgyz Republic,KGZ,70.00243902
2012,YR2012,Lao PDR,LAO,65.267
2012,YR2012,Latvia,LVA,73.77804878
2012,YR2012,Lebanon,LBN,78.611
2012,YR2012,Lesotho,LSO,47.416
2012,YR2012,Liberia,LBR,60.663
2012,YR2012,Libya,LBY,71.901
2012,YR2012,Liechtenstein,LIE,82.38292683
2012,YR2012,Lithuania,LTU,73.86341463
2012,YR2012,Luxembourg,LUX,81.39268293
2012,YR2012,"Macao SAR, Chi..",MAC,83.158
2012,YR2012,Madagascar,MDG,64.28
